Código Operação;Data de Entrada;Valor Produtos;Num docorigem
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;115166.56;013834
5101;31/07/2014;166375.3;013833
5101;31/07/2014;166375.3;013833
5101;31/07/2014;166375.3;013833
5101;31/07/2014;166375.3;013833
5101;31/07/2014;166375.3;013833
5101;07/07/2014;37750.67;013485
5101;07/07/2014;37750.67;013485
5101;10/07/2014;225;013234
5101;02/07/2014;1040;013215
5101;07/07/2014;37750.67;013485
5101;27/08/2014;11892.38;014036
5101;27/08/2014;11892.38;014036
5101;27/08/2014;11892.38;014036
5101;27/08/2014;11892.38;014036
5101;27/08/2014;11892.38;014036
5101;27/08/2014;11892.38;014036
5101;27/08/2014;11892.38;014036
5101;27/08/2014;11892.38;014036
5101;27/08/2014;11892.38;014036
5101;27/08/2014;11892.38;014036
5102;29/04/2020;1407.78;
5101;17/05/2013;693.98;
5101;03/04/2018;324.44;025293
5101;13/04/2018;146530.3;025497
5101;26/04/2018;4584.3;025490
5102;29/04/2020;1407.78;
5101;29/08/2014;5694.15;014073
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;09/09/2014;4277.35;013866
5101;08/09/2014;150.36;013847
5120;19/12/2019;8765.32;
5101;31/03/2014;790;
5135;14/05/2018;15376.09;025445
5101;17/05/2018;2040;025698
5101;01/09/2014;11730.01;014094
5101;01/09/2014;11730.01;014094
5101;01/09/2014;11730.01;014094
5101;04/11/2014;118.81;014773
5101;04/11/2014;118.81;014773
5101;31/03/2014;790;
5102;26/08/2020;5321;
5102;29/04/2020;1407.78;
5101;11/03/2015;734;
5101;14/06/2017;963.12;025680
5102;29/04/2020;1407.78;
5101;15/06/2018;1508.13;026015
5101;15/06/2018;1508.13;026015
5101;15/06/2018;1508.05;026017
5101;15/06/2018;1508.05;026017
5101;15/06/2018;1490.88;026014
5100;14/08/2020;1500;
5100;14/08/2020;1500;
5100;14/08/2020;1500;
5100;14/08/2020;1500;
5100;14/08/2020;1500;
5100;14/08/2020;1500;
5100;14/08/2020;1500;
5100;14/08/2020;1500;
5100;14/08/2020;1500;
5100;14/08/2020;1500;
5101;23/08/2016;926.68;020430
5101;31/08/2016;324.28;020419
5101;31/08/2016;324.28;020419
5101;31/08/2016;324.28;020419
5101;31/08/2016;324.28;020419
5100;26/08/2019;1191.9;
5102;26/08/2020;5321;
5101;15/01/2018;18200;
5106;11/07/2024;0;
5106;18/07/2024;0;
5106;18/07/2024;0;
5106;18/07/2024;0;
5102;29/04/2020;1407.78;044627
5101;11/06/2012;5184.55;
5106;23/07/2024;0;
5120;23/07/2024;6000;044423
5120;23/07/2024;6000;044423
5106;25/07/2024;0;
5102;26/08/2020;5321;
5101;23/11/2011;409.5;
5100;29/07/2024;2500;
5106;30/07/2024;0;
5106;31/07/2024;0;
5102;14/08/2023;173;
5101;10/07/2024;24497.08;044585
5101;10/07/2024;24497.08;044585
5101;10/07/2024;24497.08;044585
5101;10/07/2024;24497.08;044585
5101;10/07/2024;24497.08;044585
5101;10/07/2024;24497.08;044585
5101;10/07/2024;24497.08;044585
5101;10/07/2024;24497.08;044585
5102;12/07/2024;11041.67;043143
5102;29/04/2020;1407.78;
5101;10/12/2012;529.67;
5101;03/05/2012;521.76;
5101;20/09/2016;909.44;020290
5101;20/09/2016;909.44;020290
5101;20/09/2016;909.44;020290
5101;20/09/2016;909.44;020290
5101;31/10/2016;13916.88;020931
5101;31/10/2016;13916.88;020931
5101;06/10/2016;14660;020161
5101;17/05/2013;693.98;
5101;31/10/2016;13916.88;020931
5101;31/10/2016;13916.88;020931
5101;21/05/2014;57848.95;
5101;08/09/2017;17998.59;
5101;04/11/2016;3100.26;021007
5101;04/11/2016;1300000;021109
5101;04/11/2016;39334.95;021107
5101;17/11/2016;1697.85;020959
5101;30/11/2016;39334.95;021127
5102;18/07/2022;183.76;
5101;11/03/2015;734;021235
5101;17/05/2013;693.98;
5101;16/12/2016;60.77;020979
5101;21/12/2016;54050;021418
5101;21/12/2016;54050;021418
5101;17/05/2013;693.98;
5101;21/11/2011;6363.04;
5101;10/02/2017;1300.47;020981
5101;10/02/2017;1300.47;020981
5101;10/02/2017;1300.47;020981
5101;10/02/2017;1300.47;020981
5101;10/02/2017;1300.47;020981
5100;21/07/2011;210;021998
5100;21/07/2011;210;021998
5100;21/07/2011;210;021998
5100;21/07/2011;210;021998
5100;21/07/2011;210;
5101;10/12/2012;529.67;
5101;09/02/2012;42621.2;
5106;16/01/2025;0;
5101;10/12/2012;529.67;
5101;10/12/2012;529.67;
5101;07/04/2017;2860;022286
5101;21/05/2014;57848.95;
5101;26/04/2017;2914.45;022491
5101;27/04/2017;18360.69;022462
5101;27/04/2017;18360.69;022462
5101;27/04/2017;18360.69;022462
5101;27/04/2017;18360.69;022462
5101;27/04/2017;18360.69;022462
5109;04/03/2020;116000;
5101;12/05/2017;6700;022685
5109;04/03/2020;116000;
5116;03/10/2023;1244;
5116;03/10/2023;1244;
5116;03/10/2023;1244;
5116;03/10/2023;1244;
5116;03/10/2023;1244;
5116;03/10/2023;1244;
5116;03/10/2023;1244;
5116;03/10/2023;1244;
5116;03/10/2023;1244;
5116;03/10/2023;1244;
5116;03/10/2023;1244;
5101;09/05/2017;3998;022184
5101;26/05/2017;12035.55;022777
5101;26/05/2017;12035.55;022777
5101;26/05/2017;12035.55;022777
5101;26/05/2017;12035.55;022777
5101;26/05/2017;12035.55;022777
5101;31/05/2017;555922.51;022750
5101;31/05/2017;555922.51;022750
5101;31/05/2017;555922.51;022750
5101;31/05/2017;555922.51;022750
5101;31/05/2017;555922.51;022750
5101;31/05/2017;555922.51;022750
5101;31/05/2017;555922.51;022750
5101;31/05/2017;555922.51;022750
5101;31/05/2017;555922.51;022750
5101;31/05/2017;555922.51;022750
5101;31/05/2017;555922.51;022750
5101;12/05/2017;1403.15;
5101;10/12/2012;529.67;
5101;10/12/2012;529.67;
5101;10/12/2012;529.67;
5101;10/12/2012;529.67;
5100;21/07/2011;210;
5100;21/07/2011;210;
5100;21/07/2011;210;
5100;21/07/2011;210;
5100;21/07/2011;210;
5100;07/08/2025;2650;
5102;22/04/2019;2245.29;
5102;22/04/2019;2245.29;
5135;04/07/2018;177906.96;026178
5135;04/07/2018;177906.96;026178
5101;09/02/2012;42621.2;
5102;29/04/2020;1407.78;
5101;17/07/2018;22840;026117
5101;17/07/2018;22840;026117
5102;22/04/2019;2245.29;
5102;22/04/2019;2245.29;
5102;22/04/2019;2245.29;
5102;22/04/2019;2245.29;
5101;26/07/2018;100.32;026224
5100;10/08/2018;2400;
5100;10/08/2018;2400;
5116;23/01/2024;94;
5101;07/08/2018;2012.5;026540
5101;28/08/2018;4400.57;026383
5101;31/08/2018;124006;026731
5100;30/08/2023;180000;
5101;30/05/2014;1990;
5101;21/11/2011;6363.04;
5149;02/08/2011;0;
5149;08/09/2011;0;
5101;21/11/2011;6363.04;
5101;17/09/2018;12074.17;026944
5101;17/09/2018;12074.17;026944
5101;17/09/2018;12074.17;026944
5101;17/09/2018;12074.17;026944
5101;17/09/2018;12074.17;026944
5101;17/09/2018;12074.17;026944
5101;17/09/2018;12074.17;026944
5101;17/09/2018;12074.17;026944
5101;17/09/2018;12074.17;026944
5101;17/09/2018;12074.17;026944
5101;17/09/2018;12074.17;026944
5101;17/09/2018;1532.8;026940
5101;17/09/2018;1532.8;026940
5101;17/09/2018;1532.8;026940
5101;17/09/2018;1532.8;026940
5101;17/09/2018;1532.8;026940
5101;17/09/2018;1532.8;026940
5101;17/09/2018;1532.8;026940
5101;17/09/2018;1532.8;026940
5101;17/09/2018;1532.8;026940
5101;17/09/2018;5360.52;026942
5101;17/09/2018;5360.52;026942
5101;17/09/2018;5360.52;026942
5101;17/09/2018;5360.52;026942
5101;17/09/2018;5360.52;026942
5101;17/09/2018;5360.52;026942
5101;17/09/2018;5360.52;026942
5101;17/09/2018;5360.52;026942
5101;17/09/2018;5360.52;026942
5101;24/09/2018;2931.04;026976
5101;24/09/2018;2931.04;026976
5101;24/09/2018;2931.04;026976
5101;28/09/2018;1265.57;027038
5101;28/09/2018;1265.57;027038
5101;14/06/2017;963.12;
5102;18/07/2022;183.76;
5197;24/10/2018;26240.76;
5197;24/10/2018;22328.55;
5101;23/10/2018;23910.06;027249
5101;23/10/2018;23910.06;027249
5101;23/10/2018;23910.06;027249
5101;23/10/2018;23910.06;027249
5101;23/10/2018;23910.06;027249
5101;23/10/2018;23910.06;027249
5101;23/10/2018;23910.06;027249
5101;23/10/2018;23910.06;027249
5101;23/10/2018;23910.06;027249
5101;23/10/2018;23910.06;027249
5101;23/10/2018;23910.06;027249
5101;23/10/2018;23910.06;027249
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5149;17/10/2011;0;
5149;28/10/2011;0;
5101;31/03/2014;790;
5101;10/12/2012;529.67;
5197;18/12/2018;30000;
5101;21/11/2011;6363.04;
5101;17/12/2018;3515.47;027831
5101;17/12/2018;3515.47;027831
5101;17/12/2018;3515.47;027831
5101;19/12/2018;255653.28;027670
5109;04/03/2020;116000;
5197;28/01/2019;162.31;
5149;29/11/2011;0;
5149;09/12/2011;0;
5149;09/12/2011;0;
5149;12/12/2011;0;
5100;28/07/2014;2000;013406
5149;28/12/2011;0;
5197;03/11/2021;18.24;
5149;02/02/2012;0;
5149;17/02/2012;0;
5149;22/02/2012;0;
5149;26/03/2012;0;
5101;03/05/2012;521.76;
5101;03/05/2012;521.76;005445
5149;12/06/2012;0;
5149;14/08/2012;0;
5149;11/09/2012;0;
5149;13/09/2012;0;
5149;03/10/2012;0;
5149;01/02/2013;0;
5149;14/03/2013;0;
5149;24/05/2013;0;
5149;07/08/2013;0;
5149;18/07/2014;0;
5100;19/09/2022;33000;
5100;19/09/2022;33000;
5149;08/10/2015;0;
5149;20/10/2015;0;
5106;28/02/2024;0;
5101;31/08/2011;2191.83;000488
5109;04/03/2020;116000;
5109;04/03/2020;116000;
5109;04/03/2020;116000;
5109;04/03/2020;116000;
5109;04/03/2020;116000;
5102;18/02/2019;3678.26;
5120;19/12/2019;1080.28;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5101;15/01/2018;18200;
5101;02/12/2011;161.71;
5101;02/12/2011;161.71;
5101;02/12/2011;161.71;
5102;26/08/2020;5321;
5102;26/08/2020;5321;
5102;26/08/2020;5321;
5102;26/08/2020;5321;
5102;26/08/2020;5321;
5102;26/08/2020;5321;
5102;26/08/2020;5321;
5102;26/08/2020;5321;
5100;14/02/2019;1200;
5102;29/04/2020;1407.78;028426
5101;13/02/2019;512.78;027643
5101;13/02/2019;512.78;027643
5102;18/02/2019;3678.26;027362
5102;18/02/2019;3678.26;027362
5102;18/02/2019;3678.26;027362
5101;03/05/2012;521.76;
5120;20/03/2019;9000;028488
5105;26/03/2019;5375.62;028115
5105;26/03/2019;5375.62;028115
5105;26/03/2019;5375.62;028115
5101;08/09/2017;17998.59;
5102;26/08/2021;2950;
5149;13/07/2015;0;
5101;11/06/2012;5184.55;
5149;12/06/2012;0;
5149;12/06/2012;0;
5149;12/06/2012;0;
5149;31/07/2012;0;
5149;27/09/2012;0;
5149;11/12/2012;0;
5149;26/02/2013;0;
5149;02/06/2014;0;
5149;16/06/2014;0;
5149;23/06/2014;0;
5149;11/07/2014;0;
5149;07/08/2014;0;
5149;26/09/2014;0;
5149;09/10/2014;0;
5149;16/10/2014;0;
5149;20/10/2014;0;
5149;17/03/2015;0;
5149;26/05/2015;0;
5149;03/08/2015;0;
5149;07/08/2015;0;
5149;10/08/2015;0;
5149;20/08/2015;0;
5149;15/10/2015;0;
5149;21/03/2016;0;
5106;28/04/2025;0;
5149;22/09/2011;0;
5149;10/01/2012;0;
5102;25/08/2022;322.94;
5149;10/04/2015;0;
5101;21/05/2014;57848.95;
5106;08/08/2024;0;
5106;08/08/2024;0;
5106;08/08/2024;0;
5106;08/08/2024;0;
5106;08/08/2024;0;
5106;08/08/2024;0;
5106;07/05/2024;0;
5106;14/08/2024;0;
5106;14/08/2024;0;
5106;14/08/2024;0;
5106;14/08/2024;0;
5102;22/04/2019;2245.29;
5106;20/08/2024;0;
5106;20/08/2024;0;
5106;22/08/2024;0;
5106;22/08/2024;0;
5101;17/05/2013;693.98;
5106;27/08/2024;0;
5106;27/08/2024;0;
5106;27/08/2024;0;
5106;27/08/2024;0;
5101;05/08/2024;3446.52;043502
5101;07/08/2024;852.36;044080
5101;07/08/2024;852.36;044080
5101;07/08/2024;852.36;044080
5101;07/08/2024;852.36;044080
5101;07/08/2024;852.36;044080
5101;07/08/2024;852.36;044082
5101;07/08/2024;852.36;044082
5101;07/08/2024;852.36;044082
5101;07/08/2024;852.36;044082
5101;07/08/2024;852.36;044082
5101;07/08/2024;8143.79;044081
5101;07/08/2024;8143.79;044081
5101;07/08/2024;8143.79;044081
5101;07/08/2024;8143.79;044081
5101;07/08/2024;8143.79;044081
5101;08/08/2024;1066.13;031679
5101;11/08/2017;20413.06;
5101;26/08/2024;875.62;044270
5101;26/08/2024;875.62;044270
5101;27/08/2024;1405.51;044892
5101;29/08/2024;10902.58;044067
5101;29/08/2024;10902.58;044067
5101;29/08/2024;10902.58;044067
5101;09/09/2024;1845.1;045140
5120;20/01/2021;160;
5106;03/09/2024;0;
5106;03/09/2024;0;
5106;03/09/2024;0;
5106;03/09/2024;0;
5109;04/03/2020;116000;045019
5102;26/08/2020;5321;
5106;10/09/2024;0;
5106;10/09/2024;0;
5106;10/09/2024;0;
5106;10/09/2024;0;
5106;10/09/2024;0;
5106;10/09/2024;0;
5106;10/09/2024;0;
5102;29/04/2020;1407.78;
5106;23/09/2024;0;
5106;23/09/2024;0;
5102;26/08/2020;5321;045227
5183;27/10/2023;43928.56;
5102;06/09/2024;24742.42;043353
5101;09/09/2024;4064.23;044625
5101;19/09/2024;339.56;044649
5101;19/09/2024;339.56;044649
5101;25/09/2024;5520.83;044091
5101;30/09/2024;4064.23;045160
5106;31/07/2024;0;
5101;18/01/2021;3993;034120
5101;21/01/2021;44830.04;034091
5101;21/01/2021;44830.04;034091
5101;04/02/2021;5052.06;034090
5101;04/02/2021;5052.06;034090
5101;04/02/2021;30000;034218
5101;04/02/2021;44830.04;034204
5101;04/02/2021;44830.04;034204
5135;18/02/2021;63038.63;034323
5135;18/02/2021;63038.63;034323
5135;18/02/2021;63038.63;034323
5135;18/02/2021;63038.63;034323
5106;04/10/2024;0;
5106;04/10/2024;0;
5106;04/10/2024;0;
5106;04/10/2024;0;
5101;11/03/2015;734;
5109;04/03/2020;116000;
5102;26/08/2020;5321;
5130;21/10/2024;4361.31;
5106;22/10/2024;0;
5106;22/10/2024;0;
5106;22/10/2024;0;
5106;22/10/2024;0;
5106;22/10/2024;0;
5109;04/03/2020;116000;
5102;07/11/2019;933.3;
5102;26/08/2020;5321;045442
5106;31/10/2024;0;
5106;31/10/2024;0;
5106;22/11/2024;0;
5101;21/10/2024;2270.32;045450
5101;08/09/2017;17998.59;
5106;13/11/2024;0;
5106;13/11/2024;0;
5102;29/04/2020;1407.78;
5106;22/11/2024;0;
5106;26/11/2024;0;
5106;26/11/2024;0;
5101;08/09/2017;17998.59;
5101;26/11/2024;2985.87;045727
5101;12/11/2024;67288.46;041834
5106;02/12/2024;0;
5106;02/12/2024;0;
5106;02/12/2024;0;
5106;02/12/2024;0;
5102;29/04/2020;1407.78;
5106;04/12/2024;0;
5106;10/12/2024;0;
5106;10/12/2024;0;
5101;17/05/2013;693.98;
5101;05/12/2024;2614.16;044123
5100;21/07/2011;210;
5102;27/07/2022;45.94;
5106;14/01/2025;0;
5106;14/01/2025;0;
5106;16/01/2025;0;
5106;16/01/2025;0;
5106;16/01/2025;0;
5106;21/01/2025;0;
5106;21/01/2025;0;
5106;27/01/2025;0;
5106;27/01/2025;0;
5101;11/03/2015;734;
5106;29/01/2025;0;
5106;29/01/2025;0;
5106;29/01/2025;0;
5106;29/01/2025;0;
5101;21/11/2011;6363.04;
5106;31/01/2025;0;
5106;31/01/2025;0;
5101;09/01/2025;33932.24;045506
5101;09/01/2025;33932.24;045506
5101;14/01/2025;817.47;044269
5101;14/01/2025;817.47;044269
5101;14/01/2025;817.47;044269
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;046098
5101;22/08/2014;3300;
5106;10/02/2025;0;
5101;02/12/2011;161.71;
5116;17/10/2023;1153;
5106;20/02/2025;0;
5106;20/02/2025;0;
5106;21/02/2025;0;
5106;21/02/2025;0;
5106;21/02/2025;0;
5106;21/02/2025;0;
5101;04/02/2025;5824.05;046165
5100;26/08/2019;1191.9;
5100;26/08/2019;1191.9;
5101;27/02/2025;5971.74;046405
5101;28/02/2025;51500;045488
5101;31/03/2014;790;
5106;06/03/2025;0;
5106;06/03/2025;0;
5101;02/12/2011;161.71;
5106;10/03/2025;0;
5106;10/03/2025;0;
5106;15/03/2025;0;
5106;17/03/2025;0;
5100;17/03/2025;2500;
5106;17/03/2025;0;
5100;21/07/2011;210;
5100;21/07/2011;210;
5100;21/07/2011;210;
5100;21/07/2011;210;
5102;26/08/2020;5321;
5101;02/12/2011;161.71;
5101;08/09/2017;17998.59;
5106;31/03/2025;0;
5106;31/03/2025;0;
5106;31/03/2025;0;
5101;05/03/2025;48620;045750
5102;07/11/2019;933.3;
5106;07/04/2025;0;
5106;07/04/2025;0;
5106;09/04/2025;0;
5106;09/04/2025;0;
5101;08/04/2015;18631.82;
5106;22/04/2025;0;
5106;22/04/2025;0;
5106;22/04/2025;0;
5106;22/04/2025;0;
5106;28/04/2025;0;
5106;28/04/2025;0;
5106;29/04/2025;0;
5106;29/04/2025;0;
5102;02/04/2025;215930.4;046160
5101;04/04/2025;3056.99;046027
5101;04/04/2025;3056.99;046027
5101;04/04/2025;3056.99;046027
5101;04/04/2025;3056.99;046027
5101;14/04/2025;14306.07;046637
5101;14/04/2025;14306.07;046637
5101;14/04/2025;14306.07;046637
5101;14/04/2025;14306.07;046637
5101;14/04/2025;14306.07;046637
5101;14/04/2025;35912.29;046636
5101;14/04/2025;35912.29;046636
5101;14/04/2025;35912.29;046636
5101;14/04/2025;35912.29;046636
5101;14/04/2025;35912.29;046636
5101;14/04/2025;35912.29;046636
5101;14/04/2025;35912.29;046636
5101;14/04/2025;35912.29;046636
5101;14/04/2025;1255.79;046786
5101;23/04/2025;12200;046247
5102;25/04/2025;17497.04;045936
5101;22/08/2014;3300;
5128;16/05/2025;5251.25;
5128;16/05/2025;5251.25;
5106;19/05/2025;0;
5106;19/05/2025;0;
5106;19/05/2025;0;
5106;19/05/2025;0;
5106;19/05/2025;0;
5106;19/05/2025;0;
5106;19/05/2025;0;
5106;20/05/2025;0;
5106;20/05/2025;0;
5106;30/05/2025;0;
5106;30/05/2025;0;
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5101;12/05/2025;27903.51;046985
5105;28/05/2025;20800;047188
5101;26/05/2025;4677.42;046720
5101;27/05/2025;4677.42;046721
5101;30/05/2025;193.38;046976
5101;11/03/2015;734;
5101;02/12/2011;161.71;
5120;20/01/2021;160;
5120;20/01/2021;160;
5106;05/06/2025;0;
5106;05/06/2025;0;
5106;16/06/2025;0;
5106;16/06/2025;0;
5106;18/06/2025;0;
5106;18/06/2025;0;
5106;25/06/2025;0;
5106;25/06/2025;0;
5101;10/06/2025;1213.53;047298
5101;10/06/2025;1213.53;047298
5106;03/07/2025;0;
5106;03/07/2025;0;
5101;19/08/2011;1480;
5106;29/07/2025;0;
5106;29/07/2025;0;
5106;29/07/2025;0;
5106;29/07/2025;0;
5106;30/07/2025;0;
5106;30/07/2025;0;
5101;04/07/2025;24515.19;047286
5101;21/05/2014;57848.95;
5102;11/07/2025;2910.15;047228
5101;11/08/2017;20413.06;
5106;05/08/2025;0;
5102;29/04/2020;1407.78;
5100;07/08/2025;2650;
5120;30/04/2019;4208.31;
5106;12/08/2025;0;
5106;12/08/2025;0;
5106;14/08/2025;0;
5106;14/08/2025;0;
5106;19/08/2025;0;
5106;19/08/2025;0;
5102;29/04/2020;1407.78;
5106;27/08/2025;0;
5106;27/08/2025;0;
5106;27/08/2025;0;
5106;27/08/2025;0;
5109;04/03/2020;116000;
5101;11/03/2015;734;
5109;04/03/2020;116000;
5101;18/08/2025;1941.73;048001
5101;18/08/2025;1941.73;048001
5120;21/08/2020;1000;
5101;20/08/2025;1221.93;047619
5106;25/09/2025;0;
5101;07/04/2017;2860;
5121;29/06/2020;0;
5106;11/09/2025;0;
5106;11/09/2025;0;
5106;18/09/2025;0;
5106;18/09/2025;0;
5106;18/09/2025;0;
5106;18/09/2025;0;
5106;22/09/2025;0;
5106;22/09/2025;0;
5106;25/09/2025;0;
5106;25/09/2025;0;
5106;28/04/2025;0;
5101;10/09/2025;2909.6;047602
5101;11/09/2025;2459.77;048161
5101;11/09/2025;2459.77;048161
5101;11/09/2025;2459.77;048161
5101;11/09/2025;2459.77;048161
5101;11/09/2025;2459.77;048161
5101;15/09/2025;5690.21;048096
5101;23/09/2025;1531.14;048292
5106;01/10/2025;0;
5106;01/10/2025;0;
5102;26/08/2020;5321;
5101;21/11/2011;6363.04;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5127;21/10/2025;13405.04;
5127;21/10/2025;13405.04;
5127;21/10/2025;13405.04;
5127;21/10/2025;13405.04;
5127;21/10/2025;13405.04;
5127;21/10/2025;13405.04;
5127;21/10/2025;13405.04;
5127;21/10/2025;13405.04;
5101;11/03/2015;734;
5106;22/10/2025;0;
5106;22/10/2025;0;
5106;22/10/2025;0;
5106;22/10/2025;0;
5106;22/10/2025;0;
5106;22/10/2025;0;
5106;22/10/2025;0;
5106;22/10/2025;0;
5102;29/04/2020;1407.78;
5106;23/10/2025;0;
5101;08/09/2017;17998.59;
5106;28/10/2025;0;
5106;28/10/2025;0;
5102;01/10/2025;2417.57;048234
5101;02/10/2025;2218.71;048250
5101;10/10/2025;158435.37;048470
5101;10/10/2025;158435.37;048470
5101;10/10/2025;158435.37;048470
5101;10/10/2025;158435.37;048470
5101;10/10/2025;158435.37;048470
5101;10/10/2025;158435.37;048470
5102;20/01/2022;1729.47;
5102;26/06/2020;1510.61;
5102;26/06/2020;1510.61;
5101;11/03/2015;734;048555
5101;11/03/2015;734;
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;000104
5101;14/06/2017;963.12;
5101;14/06/2017;963.12;
5101;14/06/2017;963.12;
5101;14/06/2017;963.12;
5101;14/06/2017;963.12;
5101;10/12/2012;529.67;007562
5101;08/09/2017;17998.59;
5101;08/09/2017;17998.59;
5101;08/09/2017;17998.59;
5101;08/09/2017;17998.59;
5101;21/05/2014;57848.95;
5100;21/07/2011;210;
5101;17/05/2013;693.98;008321
5101;17/05/2013;693.98;
5101;14/03/2012;2100;003456
5101;30/05/2014;1990;012495
5101;31/03/2014;790;012197
5101;31/03/2014;790;
5101;31/03/2014;790;008332
5102;29/04/2020;1407.78;
5102;12/04/2019;14148;025869
5102;25/04/2019;1228.5;028799
5102;31/01/2019;2352.15;
5102;31/01/2019;2352.15;
5102;31/01/2019;2352.15;
5101;01/06/2017;3654;
5101;04/07/2012;1850.01;008737
5101;04/07/2012;1850.01;005864
5102;22/04/2019;2245.29;
5101;11/03/2015;734;
5102;26/08/2020;5321;
5120;09/05/2019;350;028926
5120;09/05/2019;350;028926
5101;09/02/2012;42621.2;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5100;14/10/2014;4500;
5101;31/05/2019;8565.48;029131
5101;17/05/2013;693.98;
5115;10/06/2019;392.55;029179
5115;10/06/2019;392.55;029179
5115;10/06/2019;392.55;029179
5115;10/06/2019;392.55;029179
5197;13/06/2019;645;029141
5102;26/08/2020;5321;
5102;03/01/2023;32400.87;
5102;03/01/2023;32400.87;
5102;03/01/2023;32400.87;
5102;26/08/2020;5321;
5101;27/11/2018;38297.24;027015
5101;27/11/2018;38297.24;027015
5101;27/11/2018;38297.24;027015
5101;27/11/2018;38297.24;027015
5101;27/11/2018;38297.24;027015
5101;22/08/2014;3300;
5101;11/03/2015;734;
5101;08/09/2017;17998.59;
5102;06/12/2019;391.43;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
5101;11/03/2015;734;
